text,label_name
How much can I withdrawal in one month without incurring fees? Please advise.,cash_withdrawal_charge
I purchased something abroad but the exchange rate is incorrect.,card_payment_wrong_exchange_rate
I have made a recent check and cash deposit that isn't reflected in my balance.,balance_not_updated_after_cheque_or_cash_deposit
I want a refund on a direct debit.,direct_debit_payment_not_recognised
I've noticed that a direct debit appears in the app but I didn't authorize it.,direct_debit_payment_not_recognised
"Hello, I have an issue: how long does it actually take for a card payment to go through? There's one stuck since a couple of days already that doesn't seem to move",pending_card_payment
Hi there! help me activate my card.,activate_my_card
Help! I just realised someone has apparently withdrawn money using my card! It's from some odd remote town where I definitely haven't been. Please freeze it immediately! Please advise.,cash_withdrawal_not_recognised
My app shows a direct debit that isn't mine.,direct_debit_payment_not_recognised
Is there a reason why there is an extra £1 charge on my account?,extra_charge_on_statement
i was getting some cash out of the atm but it cancelled on me without warning.,declined_cash_withdrawal
how do i get a refund for a direct debit payment i didn't make,direct_debit_payment_not_recognised
I am confused about your fee structure and was disappointed to see a fee for my send money,transfer_fee_charged
"Help, the ATM didn't give me all the money I requested",wrong_amount_of_cash_received
"After I deposited my cash, I still don't see it in my account.",balance_not_updated_after_cheque_or_cash_deposit
Why was I charged $1 in a transaction?,extra_charge_on_statement
I did all that was asked of me and I am rather frustrated. I don't understand why you just won't credit me my money back. I have contacted the seller and nothing has been done. It's been a week!,Refund_not_showing_up
I made a cash deposit and the balance wasn't updated.,balance_not_updated_after_cheque_or_cash_deposit
why is there a charge for my transfer?,transfer_fee_charged
Why is a payment I made reverted back to my account?,reverted_card_payment?
"Hello, I have an issue: i made a check and cash deposit that wasn't credited to my account.",balance_not_updated_after_cheque_or_cash_deposit
My package is taking too long to arrive and I don't want it anymore. Can I get a refund?,request_refund
"Hello, I didn't receive the right amount on my ATM transaction, the app shows the correct amount how can we fix this I need this resolved urgently.",wrong_amount_of_cash_received
"I bought something and received it, but the payment went back to my account. Is the seller okay?",reverted_card_payment?
I didn't make a payment that shows in my app.,card_payment_not_recognised
"Hello, I have an issue: what are the steps to activate the card, as it does not seem to work?",activate_my_card
Hi there! my friend has not got the money I sent last week.,transfer_not_received_by_recipient
I was charged two times for the same thing. I'd appreciate your help.,transaction_charged_twice
What is this direct debit in my statement?,direct_debit_payment_not_recognised
I believe i was charged for making a withdrawal after i went grocery shopping. Are you guys charging for this now?,cash_withdrawal_charge
I received less cash than the amount I specified in the ATM. Please advise.,wrong_amount_of_cash_received
on my statement there is a payment that i don't recognise,card_payment_not_recognised
After depositing a cheque my balance did not change. What should I do?,balance_not_updated_after_cheque_or_cash_deposit
My cash withdrawal was short. Please advise.,wrong_amount_of_cash_received
I was charged an extra pound.,extra_charge_on_statement
I didn't receive the correct exchange rate when I got cash.,wrong_exchange_rate_for_cash_withdrawal
i want this fee reversed from my account.,request_refund
Why was I charged an extra fee from the ATM?,cash_withdrawal_charge
There seems to be a couple of payments listed in the app I know weren't made by me. Is there a possibility someone has access to my card? Can you find out what's going on? I need this resolved urgently.,card_payment_not_recognised
Can you tell me why I was charged $1 for a transaction?,extra_charge_on_statement
Is there a reason my refund isn't showing on my statement?,Refund_not_showing_up
The ATM didn't give me what I asked for but my balance says it did Please advise.,wrong_amount_of_cash_received
Why isn't my balance reflecting a transfer I did?,balance_not_updated_after_bank_transfer
"How long does a transfer from a UK account take? I just made one and it doesn't seem to be working, wondering if everything is okay",balance_not_updated_after_bank_transfer
While on vacation I used an ATM to get cash and was overcharged. These charges are ridiculous and had I known about them I would have never used it.,wrong_exchange_rate_for_cash_withdrawal
There is payment showing that I didn't do.,card_payment_not_recognised
the wrong exchange rate applied to my cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
It looks like my card payment was sent back. I need this resolved urgently.,reverted_card_payment?
let me know when you charge for payments. i just checked the app and saw a fee that i wasn't warned about.,card_payment_fee_charged
when will my pending payment finish?,pending_card_payment
Can you assist me? why haven't I received a refund yet?,Refund_not_showing_up
Do I have to go somewhere to activate my card?,activate_my_card
"I am writing to report that my new card is here, what's the process for activating it?",activate_my_card
Why was my withdrawal declined Please help me.,declined_cash_withdrawal
My identity has been stolen. I still have my physical card but there are charges I didn't make on my account. How do I cancel this card or dispute the charges?,cash_withdrawal_not_recognised
"Hello, I have an issue: why is my balance not updated?",balance_not_updated_after_bank_transfer
Using international ATMs messes up the exchange rate.,wrong_exchange_rate_for_cash_withdrawal
Can you assist me? why has another fee been placed on my statement?,extra_charge_on_statement
I paid with my card and I was charged a fee,card_payment_fee_charged
Are bank transfers immediate?,balance_not_updated_after_bank_transfer
Why was I charged a fee for my withdrawal?,cash_withdrawal_charge
There's a cash withdrawal on my account that I didn't make,cash_withdrawal_not_recognised
I've noticed that why am I charged a fee for using my card on some purchases?,card_payment_fee_charged
My bank transfer seems to be too expensive.,transfer_fee_charged
I want to know about your refund policy.,request_refund
how long does it typically take to make a transfer from a uk bank? i just made one and it hasn't shown up in my account yet.,balance_not_updated_after_bank_transfer
I was just contacted by a seller that let me know they didn't get my money even though I'm very sure it was removed from my account. Now it's back in my account. Get this resolved quickly.,reverted_card_payment?
I've noticed that a couple weeks ago there was a debit taken from my account from a transaction I don't recall. Is it possible to trace this transaction to make sure I'm not being scammed?,direct_debit_payment_not_recognised
"Although I transferred some money, it has not as of yet, arrived.",balance_not_updated_after_bank_transfer
my statement shows an extra fee - what is it?,extra_charge_on_statement
"Hi, I was looking over my card receipts for the past week and I realize I had a charge put through two times for the same single restaurant visit. Can one of the charges be removed so that I can get the money back that was mistakenly taken from my account?",transaction_charged_twice
"On my app I can see that a direct debit payment that I didn't do, appears.",direct_debit_payment_not_recognised
I'm contacting support because i want to activate the card.,activate_my_card
I can't see a refund for a return I completed recently. I need this resolved urgently.,Refund_not_showing_up
the atm keeps rejecting my payment. i tried two different atms but did not work .can you please check if everything is okay with my account?,declined_cash_withdrawal
"I deposited a cheque, why isn't my balance showing that I did?",balance_not_updated_after_cheque_or_cash_deposit
why is there a fee for the transfer I made?,transfer_fee_charged
"Hi, I am unable to use my card in ATM. I had tried my card in two ATMs but both ATMs declined it. Could you please check my account?",declined_cash_withdrawal
I would like to cancel my previous purchase. Can you fix this issue?,request_refund
I withdrew cash and was charged. Why? Please help me.,cash_withdrawal_charge
I've noticed that the app is showing a cash withdrawal that I didn't make.,cash_withdrawal_not_recognised
I see an unfamiliar payment on my statement.,card_payment_not_recognised
I need to inform you that i was wondering how long does it take for a payment to go thru? It seems my last payment is stuck and hasn't moved.,pending_card_payment
Hi there! i received $20 but I entered $100,wrong_amount_of_cash_received
I need help because i'm on holiday and I noticed a different amount for exchange rate. Can you explain?,card_payment_wrong_exchange_rate
I made a transfer but my balance hasn't been updated,balance_not_updated_after_bank_transfer
i'm seeing a direct debit payment that is not me.,direct_debit_payment_not_recognised
Can you please check my UK Account to make sure everything went alright? I made the transfer a couple of hours ago.,balance_not_updated_after_bank_transfer
I was given the wrong amount of cash,wrong_amount_of_cash_received
I need to inform you that can you help me figure out what is going on with a debit payment that is showing up on my account I am not sure is suppose to be there.,direct_debit_payment_not_recognised
Why and I being charged this fee?,card_payment_fee_charged
There is a direct debit payment that I did not make.,direct_debit_payment_not_recognised
The exchange rate is incorrect on an item I recently purchased in a foreign country.,card_payment_wrong_exchange_rate
Can you please tell me why I cant get money from the ATM?,declined_cash_withdrawal
I was needing you to see if the exchange rate is correct from when i got cash,wrong_exchange_rate_for_cash_withdrawal
I think someone stole money from my card,cash_withdrawal_not_recognised
"I keep checking to see if I've received a refund that I requested from a seller, but I'm not seeing the refund. I need you to help me get the refund.",Refund_not_showing_up
Why is there a payment I didn't do?,card_payment_not_recognised
I think the exchange rate for my for my cash withdrawal is wrong,wrong_exchange_rate_for_cash_withdrawal
I see a direct debit transaction in my app that I didn't make. I need this resolved urgently.,direct_debit_payment_not_recognised
"I decided I no long want something that I ordered, and want a refund. How do I go about doing that?",request_refund
"I am at the ATM and tried to withdraw 30 pounds and it only gave me 10 pounds, what do I do?",wrong_amount_of_cash_received
The exchange rate is incorrect for my cash withdrawal transaction.,wrong_exchange_rate_for_cash_withdrawal
"i am not supposed to be charged a cash withdrawal fee, but i was.",cash_withdrawal_charge
What do I do if I got the wrong amount at the ATM? I'd appreciate your help.,wrong_amount_of_cash_received
How much time do transfers typically take? I sent money to a friend who needs it urgently. It's been hours and has not gone through.,transfer_not_received_by_recipient
"How long do transfers from a UK bank account usually take for you? I just made a transfer and I'm not seeing anything, wondering if it worked Please advise.",balance_not_updated_after_bank_transfer
tell me why I was charged more with my card? I'd appreciate your help.,card_payment_fee_charged
I cant get money out of the ATM with my card. I just put my card in the ATM but it will not allow me to take any money out. What do I need to do to fix this?,declined_cash_withdrawal
Can you assist me? why was a fee added to my bill when I used my card?,card_payment_fee_charged
The ATM cancelled a transaction on me when I was trying to get some cash out.,declined_cash_withdrawal
i've got a repeated tranasaction on my card.,transaction_charged_twice
Can I have my card activated?,activate_my_card
I'm contacting support because will I be charged for transfers?,transfer_fee_charged
Can you tell me what this cash withdrawal is?,cash_withdrawal_not_recognised
"Hello, I noticed the funds for an item I purchased online and have already received has been returned to my checking account. Was there an issue with the merchant accepting my payment? Or, possibly, with the bank sending it?",reverted_card_payment?
"The exchange rate you're using is terrible - this can't be the official interbank exchange rate, can it?",card_payment_wrong_exchange_rate
Is there a way you can have money from a purchase I made refunded to my account.,request_refund
I need help because what does pending payment mean?,pending_card_payment
Weird Direct Debit payment,direct_debit_payment_not_recognised
When are you going to transfer the money? I need this resolved urgently.,transfer_not_received_by_recipient
i believe there is a mistake because a payment i didn't make shows in my app.,card_payment_not_recognised
How long does it take to activate my card?,activate_my_card
"I'm expecting a large refund from a store I returned merchandise to recently. They say they have sent the money but I don't see it in my account, can you help.",Refund_not_showing_up
Why is my cash request and the amount I received different?,wrong_amount_of_cash_received
i made a payment that's pending. will it go through?,pending_card_payment
why am i being charged a fee for using my card? if there is some print out of places that charge me can you please send me that?,card_payment_fee_charged
I deposited a check a few days ago and it's still not gone in! Please help me with this What should I do?,balance_not_updated_after_cheque_or_cash_deposit
Can you assist me? how do I know which payments I make will have additional fees? Where can I find this information online?,card_payment_fee_charged
How long will it take for my transfer to arrive?,transfer_not_received_by_recipient
What do I do if I completed a money transfer but the recipient hasn't received it?,transfer_not_received_by_recipient
I was mistakenly charged a fee for using my credit card,card_payment_fee_charged
I need help because my foreign currency exchange has been applied incorrectly.,card_payment_wrong_exchange_rate
I wasn't applied the correct exchange rate when getting cash I'd appreciate your help.,wrong_exchange_rate_for_cash_withdrawal
Is the 1 pound charge going to be reimbursed on my card?,extra_charge_on_statement
How can I dispute a debit transaction?,direct_debit_payment_not_recognised
Why was I not able to take cash from the ATM? I need this resolved urgently.,declined_cash_withdrawal
I was charged a fee with my cash withdrawal that I shouldn't have been charged.,cash_withdrawal_charge
I have duplicate charges for the same transaction I'd appreciate your help.,transaction_charged_twice
"I used my bank card to make a payment a while ago and its still pending, Why is it taking so long?",pending_card_payment
Why is it taking so long to update my balance wire transfer,balance_not_updated_after_bank_transfer
Can you please refund my item?,request_refund
Can you activate my bank card pls,activate_my_card
"I got this stupid fee after taking cash out, why?",cash_withdrawal_charge
A payment is pending I need this resolved urgently.,pending_card_payment
Where is the refund on my statement?,Refund_not_showing_up
"I want to activate my card, how do I do it? I'd appreciate your help.",activate_my_card
Balance hasn't been updated following a bank transfer,balance_not_updated_after_bank_transfer
something is wrong with my exchange rate charge,card_payment_wrong_exchange_rate
I've checked multiple times to make sure the bank account number listed is the right one after attempting to make a transfer within the country the day before yesterday. The transfer is still not available so can you please find out what is going on?,transfer_not_received_by_recipient
Can you assist me? there is a charge for an additional pound.,extra_charge_on_statement
There is a charge for an additional pound. What should I do?,extra_charge_on_statement
Who do I contact if there is a direct debit that I did not create.,direct_debit_payment_not_recognised
My card payment has been on pending forever. What is the problem? It should have gone through at some time by now.,pending_card_payment
I got money overseas and the exchange rate was wrong,wrong_exchange_rate_for_cash_withdrawal
i see a $1 charge in a transaction.,extra_charge_on_statement
i bought the wrong size and would like a refund,request_refund
Why is there a fee on my money transfer? I need this resolved urgently.,transfer_fee_charged
"Hi, I was just checking over my card transactions and notice I was charged twice for a restaurant visit this week. Can you please remove one of these false charges from my account?",transaction_charged_twice
I need my credit card activated.,activate_my_card
How long does it actually take for a card payment to go through? There's one stuck since a couple of days already that doesn't seem to move,pending_card_payment
There are some charges that I don't recognize. It happened days ago. Can I get these charges back? Should I cancel my card?,card_payment_not_recognised
there is a refund missing.,Refund_not_showing_up
Hello I changed my mind and really need a refund on one of things I bought recently. Can you please cancel the transaction and get me my money back. Pls it's urgent I'd appreciate your help.,request_refund
I need to inform you that my card payment has not been withdrawn from my account,reverted_card_payment?
Why is my card payment pending?,pending_card_payment
I'm contacting support because why was there a fee for my cash withdrawal?,cash_withdrawal_charge
"I did not receive my purchase, how do I cancel it?",request_refund
"I am tired of getting charged fees, and I have no idea why, please let me know what/when you charge fees for. I'd appreciate your help.",card_payment_fee_charged
"Can you assist me? there is a direct debit that I didn't set up, what should I do?",direct_debit_payment_not_recognised
Why is their a charge pending on my card still?,pending_card_payment
"I deposited cash into my account a week ago and it is still not available, please tell me why? I need the cash back now.",balance_not_updated_after_cheque_or_cash_deposit
"when i was traveling abroad, the exchange rate was applied wrong.",card_payment_wrong_exchange_rate
Why is my debit card payment still listed as pending?,pending_card_payment
There is a cash withdrawal in my account that isn't mine.,cash_withdrawal_not_recognised
"I've been waiting since Friday, where is my money?",transfer_not_received_by_recipient
What is your policy on withdrawing cash from an ATM? There is a fee on my account that wasn't there before I paid for my groceries.,cash_withdrawal_charge
Why would my card payment be cancelled?,reverted_card_payment?
"I noticed my card payment was cancelled, can you tell me why?",reverted_card_payment?
I couldn't get the money I needed. I'd appreciate your help.,wrong_amount_of_cash_received
I'm going to cancel a purchase.,request_refund
Why was there a transfer fee on my account?,transfer_fee_charged
"I seem to have been charged to much for my holiday purchases, the exchange rate is wrong.",card_payment_wrong_exchange_rate
I made a cash withdrawal and was charged a fee incorrectly can you help with this? I need this resolved urgently.,cash_withdrawal_charge
How do I dispute a direct debit that I didn't do?,direct_debit_payment_not_recognised
i was mistakenly charged a fee for using my card.,card_payment_fee_charged
What happens if the ATM gives me the wrong amount of money?,wrong_amount_of_cash_received
How come the money from the merchant appeared back into my account?,reverted_card_payment?
What's the procedure for canceling a purchase?,request_refund
I transferred some money to a friend of mine who urgently needs some money right now. How long will it take to get to her?,transfer_not_received_by_recipient
is my card activated?,activate_my_card
My card payment is showing pending however this transaction was a couple of days ago. Is there a reason why it it still pending? Please advise.,pending_card_payment
Why are you charging me a transfer fee?,transfer_fee_charged
Why am I being charged a fee on a card payment?,card_payment_fee_charged
"My wallet was just stolen, and they've already used my card! Please help, I can't afford to lose more money!",cash_withdrawal_not_recognised
a transaction to a friend still hasn't shown up.,transfer_not_received_by_recipient
"Recently, a few weeks ago there was a transaction made on my account by some seller that I don't recognize. I am very certain that didn't happen and will like for you to trace back to make sure.",direct_debit_payment_not_recognised
I tried activation my credit card and it didn't employment,activate_my_card
Hi there! can you tell me why the card payment came back?,reverted_card_payment?
I need help because where did the money transfer go?,transfer_not_received_by_recipient
I have my bank card here with me and someone has just made a withdrawal for 500. Please help!,cash_withdrawal_not_recognised
i made a purchase earlier today but it is still listed as pending- when will it go through?,pending_card_payment
I made a deposit but it is not showing up in my balance. Please help me.,balance_not_updated_after_cheque_or_cash_deposit
I don't recognize this payment at all! Help!,card_payment_not_recognised
"i've waited 2 days for a transfer to reach a retailers account, am i going to have to wait longer.",transfer_not_received_by_recipient
I'm contacting support because can I have my card activated?,activate_my_card
why was i charged a fee for using my card,card_payment_fee_charged
I was charged too many times for one transaction.,transaction_charged_twice
I was charged two times for the same thing.,transaction_charged_twice
"when i tried to access my cash, i wasn't allowed!",declined_cash_withdrawal
Can you please explain why the exchange rate for the item I bought is wrong? I need this resolved urgently.,card_payment_wrong_exchange_rate
How soon will my balance be updated to reflect my transfer?,balance_not_updated_after_bank_transfer
There was a direct debit I don't recognize.,direct_debit_payment_not_recognised
I transferred some amount a couple days ago but haven't received it yet. How long should I expect to wait?,balance_not_updated_after_bank_transfer
I would like to report an issue with my product and want to get it refunded,request_refund
"It's been more than a week since I had a return charged to my card, why hasn't it showed up?",Refund_not_showing_up
"is my card working? it's the first time i tried using it i tried to get money out of an atm, but got nothing.",declined_cash_withdrawal
"After I deposited my cash, I still don't see it in my bank account",balance_not_updated_after_cheque_or_cash_deposit
i payed my rent to my landlord a few days ago and he is saying the it never went though. everything looks good to me and i even double checked the account number. i don't know what could be causing the confusion. can you help me please?,transfer_not_received_by_recipient
Seems like the exchange rate for my payment last Saturday was wrong. I was charged extra. I need this resolved urgently.,card_payment_wrong_exchange_rate
I tried pulling out money at the ATM and it gave me an incorrect amount back.,wrong_amount_of_cash_received
Hello. I just noticed I was charged two times for a restaurant I visited this week. Can you reverse the additional charge?,transaction_charged_twice
Why is my transfer not showing Please advise.,balance_not_updated_after_bank_transfer
after i used my card i saw i was charged a fee for using it,card_payment_fee_charged
"Three months ago I bought a new house for my cat, fluffy. Unfortunately Fluffy was not a fan of the house and it had to be returned to Pet Smart last week. They said they have sent a refund but it's not there, can you tell me where it is? Please help me.",Refund_not_showing_up
I bought an item and the exchange rate was wrong.,card_payment_wrong_exchange_rate
I want a refund for an item,request_refund
"I've noticed that i need a refund and cancel a transaction on an item I purchased and i need it as soon as possible, please!",request_refund
I did a send money and I was charged a fee that shouldn't be there!,transfer_fee_charged
"I need to inform you that can I get money in my home currency at some ATM? I'm on holiday and am a bit concerned because I don't have any cash with me, it is possible to withdraw here already without any additional cost?",wrong_exchange_rate_for_cash_withdrawal
I didn't withdraw cash but I see that transaction on my app,cash_withdrawal_not_recognised
What was the cause for my bank card to be declined?,declined_cash_withdrawal
i've made a card payment a couple of days ago now but it looks like the money is stuck. how long does it typically take for the payment to go through?,pending_card_payment
I need to inform you that i received incorrect amount of cash from an ATM today. It was more than I wanted. What do I do now?,wrong_amount_of_cash_received
Why have i been charged a fee for using my card?,card_payment_fee_charged
I think that there is a payment on my card that I did not authorize. I don't recognize the name attached to the transaction. Please advise.,card_payment_not_recognised
"About two days ago now, I made a transfer from France but it hasn't arrived yet. Is it possible that the international transfer just takes longer?",balance_not_updated_after_bank_transfer
A payment in my account was made by someone I don't know,card_payment_not_recognised
Why is my friend not getting a transaction arrival yet?,transfer_not_received_by_recipient
There has been a cost pending on my account statement that I can't figue out it's for a dollar.,extra_charge_on_statement
Why isn't my cheque deposit showing on my account? I though it would be faster and would like to to look into it and help.,balance_not_updated_after_cheque_or_cash_deposit
i am wondering if international transfers take longer. i a made a transfer from france two days ago and believed it would be here already. please let me know when i will get it!,balance_not_updated_after_bank_transfer
I did not receive the correct amount for the exchange rate.,card_payment_wrong_exchange_rate
I need help because i need more assistance with how to activate my card.,activate_my_card
"i have done a transfer within the country the day before yesterday, but it's still not there yet. can you please check what's going on with that, the account number is the right one, i've checked that several times already.",transfer_not_received_by_recipient
There's a cash withdrawal I didn't make,cash_withdrawal_not_recognised
I sent you a cheque a few days ago and I noticed that nothing has happened yet. Can you tell me the status of my cheque please? Can you fix this issue?,balance_not_updated_after_cheque_or_cash_deposit
who charged my debit card,transfer_fee_charged
i tried activating my card and it doesn't work how do i solve this problem?,activate_my_card
I want a refund on this. Can you fix this issue?,request_refund
Am I able to return an item for a refund?,request_refund
Hi there! why did I get charged for a withdrawal?,cash_withdrawal_charge
"I made a transfer for my rent payment about 2 days ago, but my landlord hasn't received it yet. It shows as done on my side, and I've double check all account numbers and they are correct. Can you verify that the transaction was actually made?",transfer_not_received_by_recipient
Why am I being charged for ATM fees? Can you fix this issue?,cash_withdrawal_charge
Hi there! my cash received does not match what has been requested,wrong_amount_of_cash_received
I need help because i question today's exchange rate for rubles into pounds. I was hoping for a better return.,card_payment_wrong_exchange_rate
I have a payment that I didn't make. I'd appreciate your help.,card_payment_not_recognised
"I've noticed that i guess exchange rate for my payment was not correct, as i charged extra on the last saturday.",card_payment_wrong_exchange_rate
I ordered online weeks ago and I never received my package in the mail and I don't want to wait any more. So if I could get my money back now that would be great.,request_refund
i got charged two times for a transaction,transaction_charged_twice
I need to freeze my card as soon as possible. I just checked my account and saw that there have been several payments that I don't recognize over the course of a few days. Can we investigate and get my money back?,card_payment_not_recognised
a card payment on my account is shown as pending.,pending_card_payment
I need help because why can't I get cash out?,declined_cash_withdrawal
i see a direct debit payment on my statement that wasn't me,direct_debit_payment_not_recognised
I deposited a cheque but I don't see the funds in my my account,balance_not_updated_after_cheque_or_cash_deposit
"i've use my accounts all the time to manage my payments for my place abroad that i just got. i now see that i suddenly have new fees.i'm a frequent customer, so why are you charging me new fees instead of rewarding me?",transfer_fee_charged
"Hello, in these holidays i have been overcharged on the amount i have withdrawn on one of your ATMs. I did not had any clue about the horrible charges otherwise i would not have withdrawn.",wrong_exchange_rate_for_cash_withdrawal
Why is my card payment still listed as pending?,pending_card_payment
"Hello, I was contacted by a seller who let me know my amount didn't come through on their side. It most certainly came out of my account so I need this looked at immediately because now it has been returned to me!",reverted_card_payment?
I need help because why do I see a random withdrawal in my app?,cash_withdrawal_not_recognised
I think a card payment I made was cancelled.,reverted_card_payment?
Why did it cost money to transfer funds?,transfer_fee_charged
"Hello, I have an issue: when will I be able to see the refund",Refund_not_showing_up
I received a message from a seller stating they hadn't received my money even though it definitely came out of my account. The money has now been deposited back into my account. Please get this resolved as soon as possible. Please help me.,reverted_card_payment?
I need to inform you that why is it taking so long for a transfer to complete!,transfer_not_received_by_recipient
there is a debit i dont recognize,direct_debit_payment_not_recognised
When will my transfer process?,balance_not_updated_after_bank_transfer
i have a payment i didnt make on my account,card_payment_not_recognised
How come a fee was charged when I tranferred cash,transfer_fee_charged
"I have a strange transaction for £1 on my statement, what is that?",extra_charge_on_statement
When will my payment go through? What should I do?,pending_card_payment
why is there a fee for a payment on my card?,card_payment_fee_charged
What identification is required to activate my bank card,activate_my_card
I need help with some transactions in my account that I dont recognize or remember purchasing. Im not sure if the name is just different or what. Should my card be put on hold while the issue gets figured out to be safe or is it ok?,card_payment_not_recognised
I have a duplicate payment on my account,transaction_charged_twice
Can you assist me? why isn't my deposit in my account?,balance_not_updated_after_cheque_or_cash_deposit
"Hi, I draw out some amount from the ATM today. The ATM has given me wrong amount and the application is displaying more amount than i withdraw.",wrong_amount_of_cash_received
I'm expecting a refund but it's no where to be seen I need this resolved urgently.,Refund_not_showing_up
I need to inform you that why does my transaction have an added fee?,extra_charge_on_statement
why do i have a charge for an atm withdrawal? i thought these were free?,cash_withdrawal_charge
Why did using an ATM cause me to have an extra fee charged?,cash_withdrawal_charge
I want to cancel a purchase,request_refund
"|I moved out of my old house two weeks ago and cancelled my direct debit to my old landlord, this direct debit was working fine. Now I've moved in to a new place and set up a transfer to a new landlord but it's not reached her yet, can you check it please?",transfer_not_received_by_recipient
What can i pay with out fees I need this resolved urgently.,card_payment_fee_charged
I made a transfer from France a couple days ago and don't see the transaction yet. How long does an international transfer take?,balance_not_updated_after_bank_transfer
why was a extra fee added to my account for transfer ?,transfer_fee_charged
Was I charged extra for using my card?,card_payment_fee_charged
Why hasn't my cash transfer shown up yet?,balance_not_updated_after_bank_transfer
i'm not seeing my cash deposit showing up in my account.,balance_not_updated_after_cheque_or_cash_deposit
"I Submitted a cheque couple of days ago, nothing happened to my account yet.What could be the possible issue?",balance_not_updated_after_cheque_or_cash_deposit
I need to know what these extra charges are on my statement?,extra_charge_on_statement
There's a payment with my card that I didn't perform. I don't know that name shown.,card_payment_not_recognised
I think a card payment I made was cancelled. I need this resolved urgently.,reverted_card_payment?
Why does it cost more to pay with my card? Can you fix this issue?,card_payment_fee_charged
"I need an accurate exchange rate, when I make my withdrawals.",wrong_exchange_rate_for_cash_withdrawal
My balance was not updated with my checque or cash deposit.,balance_not_updated_after_cheque_or_cash_deposit
i noticed a duplicate charge on my statement.,transaction_charged_twice
Who do I call to activate my new card? What should I do?,activate_my_card
An incorrect exchange rate was applied to an item I bought.,card_payment_wrong_exchange_rate
Why do I have a strange payment on my statement?,card_payment_not_recognised
i want a refund on the things i bought,request_refund
Let me know when you charge for payments. I just checked the app and saw a fee that I wasn't warned about. Please help me.,card_payment_fee_charged
It won't let me activate my card.,activate_my_card
i need to cancel a purchase?,request_refund
"I saw money was taken out of my account by a seller a while back. I do not recognize the seller, but I'm pretty certain I didn't make that payment. Can you track who the seller is?",direct_debit_payment_not_recognised
The money has not yet been placed in recipients account.,transfer_not_received_by_recipient
Why was I charged an extra fee when using an ATM? I'd appreciate your help.,cash_withdrawal_charge
I can't see the send money that I put in.,balance_not_updated_after_bank_transfer
i was charged multiple times at the same location at the same time,transaction_charged_twice
Is there a charge for getting cash?,cash_withdrawal_charge
Why did you guys cost me an extra €1?,extra_charge_on_statement
What are the fees imposed when I make a transaction?,card_payment_fee_charged
I had an unexpected fee,transfer_fee_charged
"I was checking the app for my account and I noticed there is an authorized charge on it. I haven't used my card today, so I know I didn't do it. I would like the transaction reversed and the money replaced. I need this resolved urgently.",direct_debit_payment_not_recognised
i wanted to purchase something online but the payment was returned back to me. this has been going on for a couple of weeks. please tell me what is going on here?,reverted_card_payment?
Hi there! why didn't my transfer get to the recipient?,transfer_not_received_by_recipient
"Hello I made a bank account transfer from the UK. The transfer was a couple hours ago, nothing has shown up yet. Can you check to see if everything okay. Please.",balance_not_updated_after_bank_transfer
"Hello, I have an issue: i was charged extra when I made a cash withdraw, why?",cash_withdrawal_charge
what do i need to have with me to activate card,activate_my_card
why would my card payment be cancelled?,reverted_card_payment?
I have transferred some money but the balance hasn't changed,balance_not_updated_after_bank_transfer
I would like my funds back for an item I purchased,request_refund
"Hi. A couple hours ago I make a transfer from my UK bank account, but it hasn't shown up. Please, would you see what the delay is?",balance_not_updated_after_bank_transfer
"I've use this bank account all the time, including over this past month, to pay for things from my new place abroad. I'm a really good customer, so why do I suddenly have new fees? I should be rewarded instead of charged more fees.",transfer_fee_charged
why did the atm cancel my transaction,declined_cash_withdrawal
"i have used my card online before and wasn't charged, why am i charged now",card_payment_fee_charged
Why was my withdrawal requested cancelled by the ATM?,declined_cash_withdrawal
"hi, please help me to request cash back. as i have been withdrawn money from atm, but i got wrong amount. in application its showing the amount i have been charged through.",wrong_amount_of_cash_received
I see money go out that I didn't withdraw. Can you fix this issue?,cash_withdrawal_not_recognised
Can you assist me? i received the wrong amount of cash from the ATM. Can you help?,wrong_amount_of_cash_received
What should I do if I see an unauthorized withdrawal on my statement?,cash_withdrawal_not_recognised
Hello. How do i go about getting a refund of an item i bought ? I want to cancel the payment since i have not received the item yet.,request_refund
Are purchases returnable for full refund? What should I do?,request_refund
I need help because i was using a foreign currecy to make a payment and the applied the wrong rate.,card_payment_wrong_exchange_rate
I checked my statement and am being charged one pound. Where did this charge come from?,extra_charge_on_statement
Can I request a refund,request_refund
there is a payment that is not mine in the app.,card_payment_not_recognised
Hi there! i made a cash withdrawl and there is a charge. What is this?,cash_withdrawal_charge
"a 500 pound cash withdrawal was just made from my account, but i didn't make it. i am pretty sure my card has been compromised - can you help me?",cash_withdrawal_not_recognised
I'm checking the app and I see a payment that's not mine. Please help me.,card_payment_not_recognised
i was checking my statement and i think one of my card payments has reverted,reverted_card_payment?
I need help because how do a reverse a duplicated charge?,transaction_charged_twice
my card is not able to be activated how do i get it to work?,activate_my_card
How long does it take for a new purchase to stop being considered pending?,pending_card_payment
what do i do about a debit on my account that i didn't make?,direct_debit_payment_not_recognised
Help! In the app there is a direct debit that I don't remember.,direct_debit_payment_not_recognised
I need to inform you that i am being charged a pound out of nowhere. What is this?,extra_charge_on_statement
How did the extra fee on my card come in effect?,card_payment_fee_charged
